Date,ID_actor,Time,Event,ID_attending1,ID_attending2,ID_attending3,ID_attending4,ID_attending5,ID_attending6,ID_attending7,ID_attending8,ID_attending9,ID_Attending10,ID_Attending11
,,,,,,,,,,,,,,
07.08.18,Ula,06:32:06,epm,Ura,Upps,Guat,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:32:07,scms,,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:32:08,scms,Gaya,Umt,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Ula,06:32:08,scms,Ura,Upps,Guat,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:32:09,epm,Gaya,Umt,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:32:10,epm,,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:32:11,scms,Gaya,Umt,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Ula,06:32:11,epm,Ura,Upps,Guat,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:32:13,epm,Gaya,Umt,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:32:14,epm,Gaya,Umt,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gaya,06:32:23,scms,Upps,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:32:24,scms,Xala,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gaya,06:32:25,epm,Upps,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:32:29,epm,Xala,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gaya,06:32:31,acms,Upps,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:32:31,eop,Xala,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gaya,06:32:32,scms,Upps,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gaya,06:32:33,epm,Upps,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:32:39,scms,Xala,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gaya,06:32:40,scms,Upps,Can,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gaya,06:32:41,epm,Upps,Can,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gaya,06:32:41,scms,Upps,Can,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gaya,06:32:42,epm,Upps,Can,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:32:42,epm,Xala,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:32:46,scms,Can,Xia,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:32:47,epm,Can,Xia,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:32:48,scms,Can,Xia,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:32:51,epm,Can,Xia,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:32:54,scms,Can,Xia,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:32:57,epm,Can,Xia,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:33:09,acms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:33:11,acms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:33:13,acms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:33:18,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:33:19,epm,Can,Umt,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:33:19,acmt,,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:33:22,acmt,,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:33:24,scms,,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:33:25,epm,Xin,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Xin,06:33:25,eop,Gan,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Guat,06:33:36,scms,Gan,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:33:37,eop,Guat,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Guat,06:33:39,epm,Gan,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Guat,06:33:42,acmt,Gan,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:33:43,acms,Guat,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:33:45,acms,Upps,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:33:45,acms,Gan,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Xian,06:33:52,gr,Pro,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:33:56,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Xian,06:33:56,scms,Pro,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:33:57,acmt,Gan,Ura,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Xian,06:33:58,epm,Pro,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:33:59,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Xian,06:33:59,acms,Pro,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:34:00,acms,Gan,Ura,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:01,acms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:03,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:05,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:06,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Xian,06:34:06,scms,Pro,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Xian,06:34:07,epm,Pro,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:08,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:10,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:34:11,acms,Ura,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:12,eph,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:34:13,acmt,Ura,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:17,acms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:34:17,acms,Ura,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:19,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:34:19,scms,Ura,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:34:20,epm,Ura,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:21,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:30,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Ura,06:34:30,scmt,Gan,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:32,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:35,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Ura,06:34:35,epm,Gan,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:34:37,scmt,Ura,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:38,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:44,acms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:34:44,scms,Ula,Guat,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:46,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:47,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:34:47,epm,Ula,Guat,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:34:48,scms,Ula,Guat,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:49,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:34:49,epm,Ula,Guat,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:34:52,scms,Ula,Guat,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:34:55,epm,Ula,Guat,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:56,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:57,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:34:57,scms,Ula,Guat,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:34:58,epm,Ula,Guat,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:34:59,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:34:59,acms,Ula,Guat,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:35:01,acms,Ula,Guat,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:35:02,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:35:02,scmt,Ula,Guat,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:35:03,epm,Ula,Guat,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:35:07,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:35:08,epm,Can,Gaya,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:35:11,scms,Can,Gaya,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:35:15,epm,Can,Gaya,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:35:15,acms,,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Ura,06:35:18,eop,Gan,Umt,Xian,Xin,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:35:18,scms,,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:35:19,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Umt,06:35:19,scms,Gan,Ura,Xian,Xin,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:35:19,epm,,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:35:21,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:35:21,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:35:21,eop,Gan,Umt,Xian,Xin,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:35:22,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Umt,06:35:22,epm,Gan,Ura,Xian,Xin,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Umt,06:35:24,scms,Gan,Ura,Xian,Xin,Xala,Can,,,,,
,,,,,,,,,,,,,,
07.08.18,Xala,06:35:24,scms,Umt,Gan,Ura,Xian,Xin,Can,Twe,,,,
,,,,,,,,,,,,,,
07.08.18,Xala,06:35:26,epm,Umt,Gan,Ura,Xian,Xin,Can,Twe,,,,
,,,,,,,,,,,,,,
07.08.18,Xala,06:35:28,acms,Umt,Gan,Ura,Xian,Xin,Can,Twe,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:35:28,acms,Gan,Ura,Umt,Can,Xala,Gaya,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:35:29,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Ura,06:35:29,eop,Twe,Gan,Umt,Can,Xala,Gaya,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:35:31,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Umt,06:35:34,epm,,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:35:34,scms,Gan,Ura,Umt,Can,Xala,Gaya,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:35:35,epm,Gan,Ura,Umt,Can,Xala,Gaya,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:35:36,acmt,Twe,Ura,Umt,Can,Xala,Gaya,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:35:38,acms,Twe,Ura,Umt,Can,Xala,Gaya,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:35:39,scms,Gan,Ura,Umt,Can,Xala,,,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:35:39,scms,,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:35:40,epm,Gan,Ura,Umt,Can,Xala,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:35:41,acms,Gan,Ura,Umt,Can,Xala,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:35:42,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:35:42,scms,Gan,Ura,Umt,Can,Xala,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:35:42,scms,Twe,Ura,Umt,Can,Xala,Gaya,Ula,Guat,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:35:43,epm,Gan,Ura,Umt,Can,Xala,Ula,Guat,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:35:44,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:35:44,acms,Gan,Ura,Umt,Can,Xala,Ula,Guat,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:35:45,epm,,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:35:46,scms,Gan,Ura,Umt,Can,Xala,Ula,Guat,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:35:50,scms,,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:35:52,eop,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:35:52,epm,Gan,Ura,Umt,Can,Xala,Ula,Guat,,,,
,,,,,,,,,,,,,,
07.08.18,Upps,06:35:52,epm,,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:35:54,scms,Gan,Ura,Umt,Can,Xala,Ula,Guat,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:35:58,epm,Twe,Ura,Umt,Can,Xala,Gaya,Ula,Guat,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:35:59,epm,Gan,Ura,Umt,Can,Xala,Ula,Guat,,,,
,,,,,,,,,,,,,,
07.08.18,Ura,06:36:02,eop,Twe,Gan,Umt,Can,Xala,Gaya,Xala,Ula,Guat,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:36:04,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:36:05,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:05,epm,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:08,scms,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:36:09,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:09,epm,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:11,acms,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:14,acms,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Gan,06:36:14,eop,Twe,Ura,Umt,Can,Xala,Gaya,Ula,Guat,Gene,Upps,
,,,,,,,,,,,,,,
07.08.18,Gene,06:36:18,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:18,scms,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Gene,06:36:19,epm,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:19,epm,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:21,scms,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:22,epm,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Xala,06:36:23,scms,Gan,Ura,Umt,Can,Twe,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:24,scms,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Gene,06:36:25,scms,Can,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:25,epm,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Xala,06:36:26,epm,Gan,Ura,Umt,Can,Twe,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Gene,06:36:27,epm,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Xala,06:36:28,scms,Gan,Ura,Umt,Can,Twe,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:29,scms,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Xala,06:36:29,epm,Gan,Ura,Umt,Can,Twe,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Upps,06:36:29,acmt,,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:30,epm,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Ura,06:36:30,eop,Twe,Gan,Umt,Can,Xala,Gaya,Ula,Guat,Gene,Upps,
,,,,,,,,,,,,,,
07.08.18,Upps,06:36:31,acms,,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Xala,06:36:33,acms,Gan,Ura,Umt,Can,Twe,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:34,scms,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Upps,06:36:34,scms,,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:35,epm,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Xala,06:36:37,scms,Gan,Ura,Umt,Can,Twe,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Upps,06:36:37,epm,,,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:36:38,scms,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:39,scms,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Gene,06:36:40,epm,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:41,epm,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Xala,06:36:41,epm,Gan,Ura,Umt,Can,Twe,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:43,scms,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Xala,06:36:43,acmt,Gan,Ura,Umt,Can,Twe,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:44,epm,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Xala,06:36:44,scms,Gan,Ura,Umt,Can,Twe,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Xala,06:36:45,epm,Gan,Ura,Umt,Can,Twe,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Gene,06:36:46,scms,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:46,scms,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Gene,06:36:47,epm,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:36:48,epm,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:48,epm,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Gaya,06:36:50,scms,Gan,Ura,Umt,Can,Twe,Ula,Guat,Gene,Upps,Xala,
,,,,,,,,,,,,,,
07.08.18,Gaya,06:36:51,epm,Gan,Ura,Umt,Can,Twe,Ula,Guat,Gene,Upps,Xala,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:52,eop,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Gaya,06:36:53,acms,Gan,Ura,Umt,Can,Twe,Ula,Guat,Gene,Upps,Xala,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:54,acms,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Gaya,06:36:54,scms,Gan,Ura,Umt,Can,Twe,Ula,Guat,Gene,Upps,Xala,
,,,,,,,,,,,,,,
07.08.18,Twe,06:36:55,acms,Gan,Ura,Umt,Can,Xala,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Xala,06:36:55,acms,Gan,Ura,Umt,Can,Twe,Ula,Guat,Gene,Upps,Gaya,
,,,,,,,,,,,,,,
07.08.18,Xala,06:36:56,scmt,Gan,Ura,Umt,,Twe,Ula,Guat,,,Gaya,
,,,,,,,,,,,,,,
07.08.18,Gaya,06:36:56,epm,Gan,Ura,Umt,,Twe,Ula,Guat,,,Xala,
,,,,,,,,,,,,,,
07.08.18,Xala,06:36:57,epm,Gan,Ura,Umt,,Twe,Ula,Guat,,,Gaya,
,,,,,,,,,,,,,,
07.08.18,Gaya,06:36:58,acms,Gan,Ura,Umt,,Twe,Ula,Guat,,,Xala,
,,,,,,,,,,,,,,
07.08.18,Gaya,06:36:59,scms,Gan,Ura,Umt,,Twe,Ula,Guat,,,Xala,
,,,,,,,,,,,,,,
07.08.18,Gene,06:37:00,scms,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gaya,06:37:00,epm,Gan,Ura,Umt,,Twe,Ula,Guat,,,Xala,
,,,,,,,,,,,,,,
07.08.18,Gene,06:37:01,epm,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:37:03,epm,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:37:03,scmt,Gan,Ura,Umt,,Xala,Ula,Guat,,,Gaya,
,,,,,,,,,,,,,,
07.08.18,Twe,06:37:03,epm,Gan,Ura,Umt,,Xala,Ula,Guat,,,Gaya,Pru
,,,,,,,,,,,,,,
07.08.18,Xala,06:37:08,acms,Gan,Ura,Umt,Pru,Twe,Ula,Guat,,,Gaya,
,,,,,,,,,,,,,,
07.08.18,Gene,06:37:09,acms,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Xala,06:37:09,scms,Gan,Ura,Umt,Pru,Twe,Ula,Guat,,,Gaya,
,,,,,,,,,,,,,,
07.08.18,Twe,06:37:10,scms,Gan,Ura,Umt,,Xala,Ula,Guat,,,,Pru
,,,,,,,,,,,,,,
07.08.18,Gene,06:37:11,scms,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:37:11,epm,Gan,Ura,Umt,,Xala,Ula,Guat,,,,Pru
,,,,,,,,,,,,,,
07.08.18,Ura,06:37:11,acmt,Twe,Gan,Umt,Pru,Xala,,Ula,Guat,,,
,,,,,,,,,,,,,,
07.08.18,Xala,06:37:11,epm,Gan,Ura,Umt,Pru,Twe,Ula,Guat,,,Gaya,
,,,,,,,,,,,,,,
07.08.18,Gene,06:37:12,epm,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Ura,06:37:13,scmt,Twe,Gan,Umt,Pru,Xala,,Ula,Guat,,,
,,,,,,,,,,,,,,
07.08.18,Xala,06:37:14,acmt,Gan,Ura,Umt,Pru,Twe,Ula,Guat,,,Gaya,
,,,,,,,,,,,,,,
07.08.18,Twe,06:37:15,scms,Gan,Ura,Umt,,Xala,Ula,Guat,,,,Pru
,,,,,,,,,,,,,,
07.08.18,Ura,06:37:15,epm,Twe,Gan,Umt,Pru,Xala,,Ula,Guat,,,
,,,,,,,,,,,,,,
07.08.18,Xala,06:37:15,acmt,Gan,Ura,Umt,Pru,Twe,Ula,Guat,,,Gaya,
,,,,,,,,,,,,,,
07.08.18,Twe,06:37:16,epm,Gan,Ura,Umt,,Xala,Ula,Guat,,,,Pru
,,,,,,,,,,,,,,
07.08.18,Xala,06:37:16,scmt,Gan,Ura,Umt,Pru,Twe,Ula,Guat,,,Gaya,
,,,,,,,,,,,,,,
07.08.18,Gene,06:37:17,eph,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Xala,06:37:18,epm,Gan,Ura,Umt,Pru,Twe,Ula,Guat,,,Gaya,
,,,,,,,,,,,,,,
07.08.18,Gene,06:37:19,scms,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:37:21,epm,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Twe,06:37:22,acms,Gan,Ura,Umt,,Xala,Ula,Guat,,,,Pru
,,,,,,,,,,,,,,
07.08.18,Gene,06:37:23,scms,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gan,06:37:23,eop,Twe,Ura,Umt,,Xala,,Ula,Guat,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:37:24,epm,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:37:43,acms,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:37:46,scms,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:37:47,epm,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Gene,06:37:48,epm,Can,Upps,,,,,,,,,
,,,,,,,,,,,,,,
07.08.18,Xala,06:37:48,acms,Umt,Ula,Xian,Can,Guat,,,,,,
,,,,,,,,,,,,,,
07.08.18,Xala,06:37:49,scms,Umt,Ula,Xian,Can,Guat,,,,,,
,,,,,,,,,,,,,,
